Year,Area
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,1.618744
1971,40.4686
1971,1.214058
1971,0.404686
1971,2.02343
1971,0.809372
1971,168.70145282
1971,0.0
1971,0.0
1971,0.0
1971,0.809372
1971,6.07029
1971,0.0
1971,6.07029
1971,0.0
1971,15.782753999999999
1971,0.0
1971,1.618744
1971,8.09372
1971,1.618744
1971,0.404686
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.404686
1971,0.404686
1971,22.25773
1971,0.404686
1971,1142.2747973199998
1971,36.42174
1971,0.809372
1971,1.214058
1971,2.832802
1971,1.214058
1971,4.451546
1971,0.0
1971,1.214058
1971,0.404686
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.404686
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.404686
1971,0.0
1971,0.0
1971,0.404686
1971,0.0
1971,0.404686
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,7.284348
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,3.237488
1971,0.809372
1971,4.04686
1971,0.0
1971,0.0
1971,0.404686
1971,0.404686
1971,4.04686
1971,3.237488
1971,80.9372
1971,0.404686
1971,4.04686
1971,20.2343
1971,0.0
1971,2.428116
1971,0.404686
1971,0.0
1971,0.809372
1971,0.404686
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.809372
1971,0.0
1971,10.11715
1971,1.214058
1971,0.0
1971,1.214058
1971,0.0
1971,0.0
1971,0.0
1971,0.404686
1971,0.0
1971,0.404686
1971,4.04686
1971,0.0
1971,0.404686
1971,1.214058
1971,0.404686
1971,0.404686
1971,0.404686
1971,0.404686
1971,0.404686
1971,0.404686
1971,1.214058
1971,0.0
1971,0.809372
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.809372
1971,0.0
1971,0.404686
1971,0.0
1971,0.404686
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1971,0.0
1972,2.02343
1972,0.404686
1972,0.0
1972,0.404686
1972,4.04686
1972,1135.4760725200001
1972,1876.9619960199998
1972,777.28444706
1972,8.09372
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,29.946763999999998
1972,0.0
1972,0.0
1972,0.0
1972,30.35145
1972,0.809372
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,80.9372
1972,8.09372
1972,0.0
1972,0.404686
1972,122.215172
1972,1.214058
1972,0.404686
1972,0.0
1972,0.404686
1972,1.618744
1972,0.404686
1972,1.214058
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,9.712464
1972,0.0
1972,0.404686
1972,1.618744
1972,2.832802
1972,0.0
1972,3.237488
1972,2.02343
1972,0.404686
1972,0.0
1972,0.404686
1972,60.7029
1972,0.0
1972,0.404686
1972,8.498406
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,31.970194
1972,0.404686
1972,0.809372
1972,16.18744
1972,0.0
1972,1.618744
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1.214058
1972,6.07029
1972,1361.27062622
1972,8.09372
1972,0.404686
1972,0.0
1972,0.0
1972,0.404686
1972,0.404686
1972,0.0
1972,34.802996
1972,0.0
1972,0.0
1972,0.809372
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,2.02343
1972,2.02343
1972,2.02343
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,0.404686
1972,1.214058
1972,0.404686
1972,0.0
1972,0.0
1972,1.214058
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,0.809372
1972,0.0
1972,1.214058
1972,0.0
1972,1.214058
1972,0.404686
1972,0.404686
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,0.809372
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,182.1087
1972,50.58575
1972,0.404686
1972,0.404686
1972,248.49339143999998
1972,0.0
1972,1.214058
1972,1547.56782632
1972,0.0
1972,12.14058
1972,2.02343
1972,12.14058
1972,4379.309549
1972,0.0
1972,1.618744
1972,0.0
1972,0.0
1972,0.809372
1972,2.02343
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.404686
1972,0.404686
1972,12.14058
1972,0.0
1972,0.0
1972,0.404686
1972,12.14058
1972,0.0
1972,0.0
1972,8.09372
1972,0.809372
1972,4.856232
1972,5.260918
1972,0.809372
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1.214058
1972,0.809372
1972,0.0
1972,0.404686
1972,0.0
1972,0.809372
1972,0.0
1972,0.404686
1972,0.0
1972,0.809372
1972,0.809372
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,0.809372
1972,2.832802
1972,1.214058
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,4.04686
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.404686
1972,0.404686
1972,2.428116
1972,0.404686
1972,4.04686
1972,0.0
1972,44.51546
1972,0.0
1972,12.14058
1972,0.0
1972,0.404686
1972,27.518648
1972,0.809372
1972,0.809372
1972,12.14058
1972,0.404686
1972,0.0
1972,0.0
1972,40.4686
1972,0.0
1972,3.642174
1972,0.404686
1972,2.428116
1972,1.618744
1972,0.0
1972,14.16401
1972,0.0
1972,0.0
1972,24.28116
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,4.04686
1972,0.0
1972,6.474976
1972,0.0
1972,0.0
1972,0.809372
1972,59.084156
1972,0.0
1972,0.404686
1972,0.809372
1972,164.302516
1972,0.0
1972,80.9372
1972,0.404686
1972,3.642174
1972,34.39831
1972,0.809372
1972,72.84348
1972,0.404686
1972,0.404686
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,4.451546
1972,2.02343
1972,0.404686
1972,0.0
1972,1.214058
1972,0.0
1972,0.0
1972,0.809372
1972,4.856232
1972,0.404686
1972,81.341886
1972,4.856232
1972,3.642174
1972,9.712464
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,298.49234674
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,2.02343
1972,6.07029
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,49.776378
1972,3.642174
1972,0.809372
1972,31.970194
1972,0.0
1972,0.0
1972,62.72633
1972,46.943576
1972,0.404686
1972,2.02343
1972,247.39264552
1972,0.0
1972,0.809372
1972,34.39831
1972,0.0
1972,1.214058
1972,0.404686
1972,0.0
1972,2.02343
1972,0.0
1972,2.832802
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,13.354638
1972,0.404686
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,2844.54194086
1972,0.404686
1972,1843.1626213
1972,0.809372
1972,0.0
1972,0.0
1972,0.404686
1972,1.214058
1972,0.0
1972,6.07029
1972,0.404686
1972,0.809372
1972,8.09372
1972,2.832802
1972,40.4686
1972,14.973381999999999
1972,0.809372
1972,0.404686
1972,17.806184
1972,0.0
1972,0.404686
1972,0.0
1972,6.474976
1972,4.04686
1972,8.09372
1972,12.14058
1972,0.0
1972,28.32802
1972,0.404686
1972,0.0
1972,8.09372
1972,10.11715
1972,0.404686
1972,0.404686
1972,0.809372
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.809372
1972,0.809372
1972,0.809372
1972,4.04686
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,1.618744
1972,0.809372
1972,0.809372
1972,0.0
1972,1.214058
1972,0.0
1972,0.404686
1972,121.4058
1972,0.809372
1972,16.18744
1972,4.04686
1972,4.04686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,129.49952
1972,1.214058
1972,0.0
1972,0.0
1972,2.02343
1972,0.0
1972,8.09372
1972,0.0
1972,1.214058
1972,0.0
1972,0.0
1972,0.0
1972,1.214058
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,16.18744
1972,2.832802
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,17.401498
1972,0.809372
1972,0.404686
1972,3.237488
1972,0.0
1972,34.39831
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,3.642174
1972,0.809372
1972,0.404686
1972,2.02343
1972,0.0
1972,2.428116
1972,0.0
1972,0.0
1972,0.0
1972,2.02343
1972,30.35145
1972,0.0
1972,1.618744
1972,1.214058
1972,0.0
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,1.618744
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,4.04686
1972,0.0
1972,0.0
1972,2.428116
1972,0.0
1972,0.404686
1972,898.68215334
1972,140.59196326
1972,27.113962
1972,312.89512148
1972,23854.90018934
1972,24.28116
1972,78.91377
1972,1.618744
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,2.02343
1972,0.0
1972,0.404686
1972,0.0
1972,3.642174
1972,0.0
1972,0.0
1972,0.404686
1972,3.237488
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,4.04686
1972,40.4686
1972,0.0
1972,1.214058
1972,0.0
1972,46.53889
1972,0.0
1972,13.354638
1972,0.0
1972,14.16401
1972,1.618744
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,2.02343
1972,0.404686
1972,0.404686
1972,1.618744
1972,0.404686
1972,0.404686
1972,0.0
1972,129.49952
1972,0.0
1972,60.7029
1972,0.404686
1972,20.2343
1972,56.65604
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,3.642174
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,16.18744
1972,1.618744
1972,1.214058
1972,0.404686
1972,2.02343
1972,395.79100172
1972,0.404686
1972,0.0
1972,1.214058
1972,4.04686
1972,0.809372
1972,1.214058
1972,0.0
1972,1.618744
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,1444.9718315999999
1972,2.02343
1972,0.0
1972,0.0
1972,0.0
1972,0.809372
1972,0.0
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,110.074592
1972,0.404686
1972,0.0
1972,0.0
1972,0.404686
1972,6.07029
1972,84.98406
1972,6.07029
1972,0.404686
1972,4.856232
1972,2.428116
1972,6.07029
1972,0.809372
1972,0.404686
1972,3.642174
1972,0.0
1972,0.404686
1972,0.404686
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,37.231111999999996
1972,0.0
1972,0.0
1972,0.0
1972,0.404686
1972,0.0
1972,0.0
1972,0.809372
1972,5771.97976196
1972,0.0
1972,0.0
1972,1.618744
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1972,0.0
1973,0.0
1973,0.0
1973,1.214058
1973,0.0
1973,0.404686
1973,1.618744
1973,10.11715
1973,0.0
1973,1.214058
1973,0.809372
1973,0.0
1973,0.0
1973,2.428116
1973,0.809372
1973,0.0
1973,0.809372
1973,14.16401
1973,1.214058
1973,8.09372
1973,8.09372
1973,1.618744
1973,2.428116
1973,0.0
1973,0.0
1973,0.0
1973,2.02343
1973,2.832802
1973,1.214058
1973,0.0
1973,3.237488
1973,2.428116
1973,0.0
1973,0.404686
1973,48.56232
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,1.214058
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,6.07029
1973,0.0
1973,0.0
1973,48.967006
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,1.214058
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,3.642174
1973,0.0
1973,0.404686
1973,0.0
1973,1.618744
1973,0.809372
1973,0.0
1973,0.404686
1973,0.0
1973,0.404686
1973,0.404686
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.0
1973,0.809372
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.404686
1973,0.0
1973,0.0
1973,0.404686
1973,3.642174
1973,37.231111999999996
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.809372
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,2.02343
1973,0.0
1973,13.759324
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.809372
1973,0.809372
1973,3.237488
1973,1.618744
1973,0.0
1973,0.0
1973,10.926522
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.404686
1973,60.7029
1973,0.404686
1973,0.404686
1973,2.02343
1973,0.0
1973,0.0
1973,0.0
1973,131.52295
1973,0.809372
1973,5.665604
1973,0.0
1973,2.02343
1973,80.9372
1973,0.809372
1973,0.809372
1973,10.11715
1973,0.0
1973,0.404686
1973,1.214058
1973,0.0
1973,0.0
1973,0.0
1973,1.214058
1973,0.809372
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.404686
1973,1.214058
1973,12.14058
1973,0.0
1973,0.0
1973,0.404686
1973,0.809372
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.404686
1973,0.0
1973,0.809372
1973,0.404686
1973,0.809372
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,16.18744
1973,97.12868685999999
1973,0.0
1973,56.65604
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,1.214058
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.0
1973,0.809372
1973,2.428116
1973,4.856232
1973,0.404686
1973,18.615555999999998
1973,0.809372
1973,24.28116
1973,0.809372
1973,8.09372
1973,4.04686
1973,10.11715
1973,2.832802
1973,4.04686
1973,0.404686
1973,4.856232
1973,0.404686
1973,6.07029
1973,12.14058
1973,121.4058
1973,17.806184
1973,357.39034718
1973,6663.357333
1973,1141.48161276
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,12.14058
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,1.214058
1973,0.0
1973,0.0
1973,0.0
1973,1.214058
1973,0.404686
1973,10.11715
1973,78.91377
1973,3.237488
1973,0.809372
1973,0.404686
1973,4.856232
1973,0.404686
1973,0.0
1973,1.618744
1973,0.0
1973,10.11715
1973,4.04686
1973,1.214058
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,25.090532
1973,0.0
1973,0.0
1973,0.404686
1973,24.28116
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.404686
1973,0.0
1973,0.0
1973,0.404686
1973,0.809372
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,2.02343
1973,0.0
1973,0.0
1973,8.09372
1973,4.04686
1973,40.063914
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.0
1973,0.0
1973,0.809372
1973,0.0
1973,1.214058
1973,0.0
1973,1.214058
1973,1.618744
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,0.0
1973,0.0
1973,0.809372
1973,0.809372
1973,0.809372
1973,1.214058
1973,0.809372
1973,0.0
1973,0.0
1973,2.02343
1973,2.428116
1973,24.28116
1973,28.32802
1973,0.0
1973,0.404686
1973,0.404686
1973,0.0
1973,0.404686
1973,0.404686
1973,0.0
1973,0.809372
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,6.07029
1973,0.404686
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,14.16401
1973,22.25773
1973,0.0
1973,0.809372
1973,14.16401
1973,2.428116
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,2.428116
1973,1.618744
1973,0.0
1973,0.0
1973,1.214058
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,4.04686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,100.766814
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.809372
1973,1.214058
1973,0.0
1973,32.37488
1973,0.404686
1973,1.214058
1973,20.2343
1973,0.0
1973,135.56981
1973,0.404686
1973,36.42174
1973,0.0
1973,0.0
1973,54.63261
1973,1.618744
1973,2.02343
1973,0.404686
1973,0.404686
1973,1.214058
1973,0.0
1973,0.404686
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,14.16401
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,67.582562
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,2.428116
1973,0.0
1973,0.404686
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1973,0.0
1974,0.0
1974,0.809372
1974,0.0
1974,0.0
1974,0.0
1974,1.618744
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.809372
1974,48.56232
1974,2.832802
1974,0.0
1974,4.856232
1974,0.404686
1974,0.404686
1974,1.214058
1974,0.0
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,2.02343
1974,1.214058
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,1.618744
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,1.214058
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,3.642174
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.404686
1974,1.214058
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,411.89345765999997
1974,1.214058
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,2.832802
1974,0.404686
1974,2.02343
1974,0.404686
1974,0.0
1974,75.271596
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,1.618744
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,6.07029
1974,2.832802
1974,0.404686
1974,28.732706
1974,0.0
1974,0.404686
1974,18.21087
1974,33.184252
1974,0.404686
1974,12.949952
1974,13.759324
1974,0.0
1974,0.809372
1974,0.809372
1974,8.09372
1974,20.2343
1974,0.0
1974,0.809372
1974,0.0
1974,0.404686
1974,0.809372
1974,2.02343
1974,0.0
1974,68.79662
1974,0.0
1974,1.214058
1974,0.404686
1974,0.0
1974,0.404686
1974,1.618744
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.809372
1974,0.0
1974,12.14058
1974,169.96812
1974,2.428116
1974,1.214058
1974,0.809372
1974,4.856232
1974,0.809372
1974,3.237488
1974,0.0
1974,60.7029
1974,0.404686
1974,0.0
1974,4.856232
1974,0.809372
1974,0.0
1974,0.0
1974,0.0
1974,26.30459
1974,0.0
1974,0.404686
1974,0.0
1974,8.09372
1974,0.809372
1974,6.07029
1974,0.809372
1974,0.809372
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,4.04686
1974,18.21087
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.404686
1974,0.404686
1974,1.618744
1974,276.29531964
1974,0.404686
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,3.237488
1974,13.354638
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,1.618744
1974,0.0
1974,0.404686
1974,0.809372
1974,2.832802
1974,10.11715
1974,6.07029
1974,8.09372
1974,0.0
1974,0.0
1974,16.18744
1974,0.0
1974,0.809372
1974,0.0
1974,0.0
1974,0.404686
1974,2.02343
1974,58.67947
1974,2.02343
1974,2.02343
1974,1.214058
1974,0.809372
1974,0.404686
1974,0.404686
1974,0.404686
1974,0.809372
1974,0.404686
1974,0.404686
1974,20.2343
1974,2.428116
1974,0.809372
1974,1.214058
1974,0.0
1974,24.28116
1974,8.09372
1974,0.404686
1974,0.404686
1974,0.809372
1974,24.28116
1974,6.07029
1974,32.37488
1974,72.84348
1974,20.638986
1974,6.07029
1974,4.04686
1974,0.404686
1974,0.404686
1974,0.404686
1974,10.11715
1974,6.07029
1974,0.809372
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,101.1715
1974,0.0
1974,0.0
1974,16.18744
1974,10.11715
1974,4.04686
1974,1.214058
1974,0.404686
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,8.09372
1974,0.809372
1974,0.0
1974,22.25773
1974,0.0
1974,2.02343
1974,0.404686
1974,0.404686
1974,0.404686
1974,0.0
1974,0.809372
1974,0.404686
1974,0.809372
1974,0.809372
1974,1.618744
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,4.04686
1974,0.404686
1974,2.02343
1974,2.428116
1974,0.404686
1974,0.0
1974,0.0
1974,0.809372
1974,0.0
1974,0.0
1974,19.424928
1974,6.07029
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,1.214058
1974,12.14058
1974,4.04686
1974,0.404686
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,2719.74082532
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,1.214058
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,1.618744
1974,1.214058
1974,0.0
1974,0.404686
1974,0.404686
1974,0.0
1974,0.0
1974,2423.04933128
1974,0.0
1974,0.0
1974,60.7029
1974,8.498406
1974,0.404686
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.809372
1974,0.0
1974,0.0
1974,0.0
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,1.618744
1974,0.0
1974,0.0
1974,0.0
1974,1.214058
1974,0.0
1974,14.16401
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,1.214058
1974,1.214058
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,2.02343
1974,0.404686
1974,2.832802
1974,0.404686
1974,0.809372
1974,2.02343
1974,4.04686
1974,0.404686
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
1974,0.0
