"LAT","LONG","FIRENUMBER","FOREST","DISTRICT","YEAR","FIRENO","SIZECLAS","LS","SECTION","TWNSHIP","RANGE","MER","FORAREA","OWNSHIP","GENCAUSE","SPECAUSE","CAUSECLA","AGENCY","LOOKOUT","REPTD","TWDVEHI","FWDVEHI","TKEDVEHI","HCOPTER","FW","WALK","OTHERS","HRSTART","DAY","MON","HRDISC","DDAY","DMON","DISCTIME","REPDTIME","CREWSTAR","CREWBGN","CONTROL","EXTINGSED","PRIFUEL","SECFUEL","COVER","GFIREWX","OFIREWX","WINDIR","WINDVEL","WINDCHAR","ADMC","FWI","MEN","DOZERS","FWBOMBER","HEL","POWPUMPS","TANKERS","OTHER","MAXNOMEN","DISSIZE","IASIZE","RFAREA","CROWN","PRIVATE","TOTAL","MERAC","YCAC","YDAC","YMAC","POTAC","NOPOTAC","MFBM","CCORDS","DCORDS","DSANT","PRODV","PPV","SUPCOST"
51.0067,-115.0794,"DB3-016-77","B","3",77,16,1,"15",32,23,8,5,1,1,6,11,5,3,NA,1,5,0,0,0,0,0,0,0,22,10,105,23,10,0,2,1,1,42,10,2,9,3,1,1,4,30,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.2798,-114.8943,"DB4-001-77","B","4",77,1,1,"09",3,27,7,5,1,4,0,5,7,2,NA,1,5,0,0,0,0,0,0,180,14,4,117,15,4,177,1,5,2,2,210,2,4,2,1,1,6,20,2,17,15,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.6548,-114.9957,"DB5-001-77","B","5",77,1,6,"08",13,31,8,5,1,1,6,11,5,8,NA,1,0,0,0,0,0,1,0,180,1,5,215,1,5,35,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64249
51.6548,-115.35,"DB5-002-77","B","5",77,2,6,"08",16,31,10,5,1,1,6,11,5,3,NA,1,6,0,0,0,0,0,0,110,10,6,125,10,6,15,5,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.7493,-115.1905,"DB5-003-77","B","5",77,3,2,"15",15,32,9,5,1,1,1,1,0,1,"BH",1,0,10,0,2,0,1,0,156,20,6,157,20,6,1,1,6,4,396,1017,2,1,1,1,1,7,15,2,42,1,8,0,3,2,0,0,0,27,0,6,0,9,0,9,9,0,0,0,0,0,108,0,0,0,0,0,0
51.793,-115.2435,"DB5-004-77","B","5",77,4,1,"14",32,32,9,5,1,1,1,1,0,1,"BH",1,0,0,0,6,0,0,0,162,20,6,163,20,6,1,1,1,1,1,155,0,0,2,1,1,7,15,2,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0041,-114.8607,"DB5-005-77","B","5",77,5,1,"08",13,35,7,5,1,1,2,4,5,1,"BL",1,0,20,0,0,0,0,0,0,3,7,220,3,7,0,2,1,8,4,570,0,0,0,1,1,7,5,0,36,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
51.7239,-115.2613,"DB5-006-77","B","5",77,6,2,"02",7,32,9,5,1,1,1,1,0,1,"BL",1,0,0,0,0,68,0,0,140,26,7,141,26,7,1,1,1,6,305,1163,1,6,1,1,1,3,10,0,54,16,0,0,3,0,0,0,0,28,0,6,0,9,0,9,9,0,0,0,0,0,108,0,0,0,0,0,49858
51.7421,-115.5389,"DB5-007-77","B","5",77,7,1,"08",18,32,11,5,1,1,0,3,7,7,NA,1,1,0,0,0,0,0,0,160,7,9,165,7,9,1,2,1,2,1,2,0,0,0,1,1,7,5,0,6,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6203,-114.4378,"DB5-008-77","B","5",77,8,1,"10",2,8,4,5,1,4,1,1,0,2,NA,1,0,2,0,0,0,1,0,95,9,5,96,9,5,1,1,1,230,1,66,2,4,1,5,5,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516
49.5694,-114.2515,"DB6-001-77","B","6",77,1,3,"01",19,7,2,5,2,4,4,30,7,9,NA,3,8,0,0,0,0,0,0,80,30,3,122,30,3,42,1,1,5,10,195,2,0,0,1,1,7,10,2,0,0,9,0,0,0,0,0,0,9,25,30,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
49.3798,-114.3336,"DB6-002-77","B","6",77,2,1,"04",15,5,3,5,1,1,5,14,4,4,NA,1,0,2,0,0,0,0,34,0,1,1,172,17,4,0,10,142,12,3,1933,0,0,0,1,1,0,0,0,0,0,18,1,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347
49.3798,-114.3336,"DB6-003-77","B","6",77,3,1,"04",15,5,3,5,1,1,5,14,4,4,NA,1,0,2,0,0,0,0,34,0,1,1,173,17,4,0,9,137,25,10,1920,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.3725,-114.3336,"DB6-004-77","B","6",77,4,1,"12",10,5,3,5,1,1,5,14,4,4,NA,1,0,2,0,0,0,0,34,0,1,1,173,17,4,0,9,137,10,10,125,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6676,-114.5055,"DB6-005-77","B","6",77,5,2,"15",20,8,4,5,1,1,8,30,7,2,NA,1,10,0,0,0,0,0,0,0,1,1,110,21,4,0,1,1,1,1,99999,0,0,0,1,1,0,15,1,0,0,1,1,0,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1889
49.3725,-114.3336,"DB6-006-77","B","6",77,6,1,"12",10,5,3,5,1,1,5,14,4,8,NA,1,20,3,0,0,0,0,0,0,1,1,163,26,4,0,1,1,2,7,222,0,0,0,1,1,7,10,2,24,10,19,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
49.664,-114.5393,"DB6-007-77","B","6",77,7,6,"12",19,8,4,5,1,1,6,11,5,7,NA,1,7,0,0,0,0,0,0,220,6,5,97,7,5,117,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
49.6713,-114.6015,"DB6-009-77","B","6",77,9,6,"03",27,8,5,5,1,1,6,11,5,8,NA,1,10,0,0,0,0,0,4,170,9,5,225,9,5,53,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.664,-114.5393,"DB6-010-77","B","6",77,10,1,"12",19,8,4,5,1,1,6,11,3,7,NA,1,7,0,0,0,0,0,0,210,20,5,72,21,5,102,5,2,3,1,2,0,0,0,1,1,8,2,0,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.4126,-114.317,"DB6-011-77","B","6",77,11,1,"08",27,5,3,5,1,1,0,4,4,9,NA,1,0,22,0,0,0,0,0,0,27,5,147,7,6,0,1,1,2,8,481,9,6,0,1,1,0,0,0,53,16,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
49.879,-114.0149,"DB6-012-77","B","6",77,12,2,"06",1,11,1,5,1,1,8,30,7,1,"LV",1,46,0,0,0,0,0,0,10,9,6,11,9,6,1,1,1,17,30,102,2,1,0,1,1,7,3,0,46,42,4,0,0,0,0,0,0,7,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
49.8917,-114.0065,"DB6-013-77","B","6",77,13,2,"00",12,11,1,5,1,1,8,30,7,1,"PL",1,46,0,0,0,0,0,0,5,9,6,6,9,6,1,2,60,16,82,1792,1,6,2,1,1,7,3,0,46,42,1,0,0,1,0,0,0,13,5,6,0,6,0,6,6,0,0,0,0,0,9,120,0,0,0,0,7408
50.0519,-114.2112,"DB6-014-77","B","6",77,14,1,"00",4,13,2,5,1,1,1,1,0,1,"PL",1,5,0,0,0,0,0,1,180,7,6,5,8,6,275,1,1,101,64,249,4,9,1,1,1,7,5,0,46,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803
49.562,-114.3586,"DB6-015-77","B","6",77,15,1,"12",16,7,3,5,1,4,6,11,5,3,NA,1,0,4,0,0,0,0,0,120,12,6,150,12,6,30,1,2,2,1,17,1,6,0,1,1,7,15,0,81,14,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
49.9113,-113.9987,"DB6-016-77","B","6",77,16,2,"11",14,11,30,4,1,1,6,11,5,1,"PL",2,3,0,0,0,0,0,0,0,19,6,162,19,6,0,1,1,2,15,187,2,6,7,1,1,3,5,2,36,13,5,0,0,0,0,0,1,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49.8387,-114.5959,"DB6-017-77","B","6",77,17,1,"10",22,10,5,5,1,1,1,1,0,1,"SG",4,0,0,0,18,0,0,0,100,29,6,125,29,6,25,1,6,4,2,205,4,5,0,1,1,7,5,2,79,2,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005
49.3835,-114.3336,"DB6-018-77","B","6",77,18,1,"05",15,5,3,5,1,1,0,7,4,7,NA,1,0,0,0,0,0,1,0,160,30,6,238,30,6,70,5,1,1,1,3,4,9,0,1,1,0,0,0,71,18,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6567,-114.5563,"DB6-019-77","B","6",77,19,6,"03",24,8,5,5,1,1,6,11,5,7,NA,1,0,0,0,0,0,1,0,220,1,7,70,2,7,90,10,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.4818,-114.4795,"DB6-020-77","B","6",77,20,6,"02",21,6,4,5,1,1,6,11,5,8,NA,1,0,0,0,0,0,1,0,130,2,7,137,2,7,7,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.4527,-114.4067,"DB6-021-77","B","6",77,21,1,"01",12,6,4,5,1,1,6,11,5,2,NA,1,18,0,0,0,0,0,0,140,6,7,160,7,7,260,2,1,1,2,8,0,0,0,1,1,7,25,2,68,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
49.3507,-114.3281,"DB6-022-77","B","6",77,22,1,"03",3,5,3,5,1,1,9,27,8,7,NA,1,0,0,0,0,0,1,0,0,5,7,95,6,7,0,1,1,1,1,20,2,9,3,1,1,7,25,2,68,18,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6312,-114.5507,"DB6-023-77","B","6",77,23,1,"07",12,8,5,5,1,4,4,10,7,2,NA,1,1,0,0,0,0,0,0,150,12,7,160,12,7,10,2,1,2,2,175,2,9,7,1,1,7,10,2,35,10,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
49.6348,-114.4096,"DB6-024-77","B","6",77,24,6,"09",12,8,4,5,1,4,6,11,5,3,NA,1,3,0,0,0,0,0,0,140,12,7,182,12,7,42,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
49.8314,-114.4604,"DB6-025-77","B","6",77,25,1,"02",22,10,4,5,1,1,3,3,4,3,NA,1,20,0,0,0,0,0,0,162,28,7,167,28,7,5,2,2,6,1,20,2,6,2,1,1,7,3,0,28,9,6,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
49.9809,-114.4016,"DB6-026-77","B","6",77,26,1,"06",7,12,3,5,1,1,1,1,0,7,NA,3,6,0,0,0,0,0,0,190,13,8,200,13,8,10,15,1,2,2,5,9,1,1,3,3,8,15,0,20,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.3907,-114.3505,"DB6-027-77","B","6",77,27,1,"14",16,5,3,5,1,1,6,11,5,3,NA,1,4,0,0,0,0,0,0,120,30,9,119,1,10,239,1,1,2,5,1,9,7,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2303,-116.9896,"DE1-001-77","E","1",77,1,1,"11",15,49,21,5,1,1,8,22,6,7,NA,1,1,0,0,0,0,0,0,102,6,3,103,6,3,1,1,1,1,2,9,2,9,0,1,1,8,9,2,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0412,-116.4472,"DE1-002-77","E","1",77,2,2,"10",8,47,17,5,1,1,0,10,4,1,"LO",1,40,0,0,0,0,1,0,112,25,4,113,25,4,1,1,2,1,25,490,4,1,1,1,1,7,2,0,17,14,7,1,0,0,0,0,0,7,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,14
53.379,-116.7984,"DE1-003-77","E","1",77,3,1,"13",6,51,19,5,1,1,8,7,8,7,NA,1,15,0,0,0,0,0,0,125,25,4,134,25,4,9,1,1,3,7,10,2,9,7,1,1,4,15,0,21,12,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
52.8305,-116.7778,"DE1-004-77","E","1",77,4,2,"04",36,44,20,5,1,1,8,7,3,4,NA,1,42,0,0,0,0,0,0,130,25,4,148,25,4,18,2,1,1,29,240,1,2,2,1,1,7,6,2,17,14,18,0,0,0,0,0,0,18,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,348
53.1103,-117.5075,"DE1-005-77","E","1",77,5,2,"05",6,48,24,5,1,1,8,30,4,7,NA,1,0,16,0,0,0,0,0,187,27,4,190,27,4,2,1,1,1,27,179,4,2,1,1,1,6,5,2,22,2,6,0,0,0,1,0,0,6,1,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,171
53.0884,-116.4716,"DE1-006-77","E","1",77,6,1,"15",30,47,17,5,1,1,1,1,0,1,"LO",1,0,0,0,23,0,0,0,173,11,6,179,11,6,6,1,7,7,1,22,9,1,1,2,1,8,3,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
53.4445,-116.6941,"DE1-007-77","E","1",77,7,2,"06",35,51,19,5,1,1,0,17,4,1,"YH",1,27,0,0,0,0,0,0,121,12,6,122,12,6,2,5,12,9,10,682,9,7,1,1,1,8,5,0,38,13,3,0,0,0,1,0,4,3,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,165
53.3541,-117.075,"DE1-008-77","E","1",77,8,1,"01",36,50,22,5,1,1,1,1,0,1,"YH",1,0,0,0,11,0,0,0,165,19,6,167,19,6,2,2,14,3,1,8,9,7,1,6,6,0,0,0,41,15,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564
53.314,-117.2761,"DE1-009-77","E","1",77,9,1,"07",15,50,23,5,1,1,1,1,0,1,"YH",1,0,0,0,13,0,0,0,190,19,6,191,19,6,1,1,6,4,1,192,9,2,0,6,1,8,5,0,37,7,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013
52.896,-117.2436,"DE1-010-77","E","1",77,10,1,"09",22,45,23,5,1,1,6,11,5,7,NA,1,0,0,0,0,0,1,0,130,19,6,190,19,6,60,1,1,1,1,5,0,0,0,1,1,6,10,0,21,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0593,-116.508,"DE1-011-77","E","1",77,11,1,"13",13,47,18,5,1,1,1,1,0,1,"LO",1,0,0,0,22,0,0,0,135,20,6,161,20,6,26,1,14,9,1,4,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
53.1831,-116.5751,"DE1-012-77","E","1",77,12,1,"06",33,48,18,5,1,1,1,1,0,1,"LO",1,18,0,0,0,0,0,0,135,22,6,207,28,6,1512,1,1,17,9,360,4,9,0,6,1,2,6,0,34,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634
52.9251,-116.9292,"DE1-013-77","E","1",77,13,1,"09",35,45,21,5,1,1,1,1,0,7,NA,1,0,0,0,0,0,2,0,195,1,7,197,1,7,2,2,2,5,1,144,9,6,2,3,1,7,10,0,44,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726
53.1976,-117.2273,"DE1-014-77","E","1",77,14,1,"07",1,49,23,5,1,1,1,1,0,1,"YH",1,18,0,0,2,0,0,0,172,8,7,173,8,7,1,1,7,16,17,110,5,0,0,3,3,0,0,0,6,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
52.8996,-117.2737,"DE1-015-77","E","1",77,15,6,"15",21,45,23,5,1,1,6,11,5,2,NA,1,0,0,0,0,0,1,0,130,24,7,155,24,7,25,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
53.0739,-117.2517,"DE1-016-77","E","1",77,16,1,"15",23,47,23,5,1,1,0,11,4,2,NA,1,0,0,0,0,0,0,0,70,16,8,150,16,8,80,1,1,1,1,1,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2667,-117.8732,"DE2-001-77","E","2",77,1,2,"04",34,49,27,5,1,4,4,4,7,9,NA,1,0,0,0,0,0,1,0,150,7,2,151,7,2,1,1,1,1,202,102,2,3,1,1,1,6,30,2,0,0,6,0,0,0,0,0,0,6,4,4,0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,167
53.3899,-117.5482,"DE2-002-77","E","2",77,2,1,"10",12,51,25,5,1,1,5,3,2,7,NA,2,5,0,0,0,0,0,0,132,16,2,133,16,2,1,2,3,2,2,17,0,0,0,1,1,7,25,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2849,-117.7269,"DE2-003-77","E","2",77,3,1,"05",3,50,26,5,1,1,6,11,5,7,NA,3,0,15,0,0,0,0,0,45,22,2,46,22,2,1,1,42,7,5,55,6,9,1,1,1,7,10,2,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2558,-117.7757,"DE2-004-77","E","2",77,4,1,"05",29,49,26,5,1,1,2,4,3,8,NA,4,0,15,0,0,0,0,0,180,9,3,187,9,3,7,1,3,5,27,345,0,2,3,1,1,7,20,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
53.314,-117.7025,"DE2-005-77","E","2",77,5,6,"05",14,50,26,5,1,1,8,7,5,7,NA,1,7,0,0,0,0,0,0,202,12,3,203,12,3,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5536,-117.2533,"DE2-006-77","E","2",77,6,1,"15",1,53,23,5,1,1,4,30,7,9,NA,1,0,0,0,0,0,0,18,130,23,4,145,23,4,15,1,2,8,14,10,2,0,7,1,1,7,10,2,7,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5721,-118.0203,"DE2-007-77","E","2",77,7,1,"04",13,53,1,6,1,1,6,11,5,7,NA,1,0,21,0,0,0,0,0,10,4,5,60,4,5,50,12,3,10,1,7,0,9,2,1,1,8,2,2,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6046,-117.462,"DE2-008-77","E","2",77,8,1,"05",27,53,24,5,1,1,0,3,4,9,NA,2,0,0,0,0,0,1,0,120,4,6,121,4,6,1,1,1,1,9,267,9,2,7,1,1,6,10,2,13,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.4918,-117.3762,"DE2-009-77","E","2",77,9,1,"10",18,52,23,5,1,4,4,30,7,9,NA,1,16,0,0,0,0,1,0,150,12,10,153,12,10,3,1,1,7,3,2,2,0,7,1,1,7,20,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6903,-118.0297,"DE3-001-77","E","3",77,1,2,"00",26,54,1,6,1,1,0,7,4,9,NA,1,0,2,0,0,0,0,0,0,10,3,95,11,3,0,1,1,4,50,2410,9,4,0,1,1,6,20,2,0,0,2,0,0,0,0,0,0,2,0,3,0,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,839
53.8884,-119.0861,"DE3-002-77","E","3",77,2,1,"13",35,56,8,6,1,1,6,11,5,7,NA,1,2,0,0,0,0,0,0,160,12,4,97,14,4,417,1,1,1,2,700,9,2,1,1,1,6,20,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
54.0085,-119.1109,"DE3-003-77","E","3",77,3,1,"04",15,58,8,6,1,1,0,25,7,9,NA,1,3,0,0,0,0,1,0,137,25,4,138,25,4,1,1,1,6,5,405,2,3,6,1,1,6,2,0,21,7,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6193,-118.0879,"DE3-004-77","E","3",77,4,1,"06",33,53,1,6,1,1,4,10,7,7,NA,1,0,38,0,0,0,0,0,155,23,6,161,23,6,6,2,1,9,1,3,2,0,6,1,1,4,10,2,42,17,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.9102,-119.0491,"DE3-005-77","E","3",77,5,1,"07",12,57,8,6,1,1,7,2,5,7,NA,4,5,0,0,0,0,0,0,167,29,6,168,29,6,1,1,1,2,10,19,2,6,3,1,1,6,21,0,39,14,7,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
54.0484,-119.1234,"DE3-006-77","E","3",77,6,2,"15",28,58,8,6,1,1,0,8,7,9,NA,4,0,0,0,0,0,0,0,162,14,10,163,14,10,1,2,1,1,6,5,2,0,7,1,1,7,20,2,0,0,5,0,0,1,0,0,0,5,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
53.6319,-116.3163,"DE4-001-77","E","4",77,1,2,"00",5,54,16,5,1,4,2,4,1,7,NA,1,0,0,0,0,0,1,0,160,8,4,161,8,4,1,1,1,1,12,22,2,9,3,1,1,6,20,2,0,0,3,0,0,0,0,0,0,10,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7628,-116.7816,"DE4-002-77","E","4",77,2,2,"00",20,55,19,5,1,1,8,7,5,6,NA,1,52,0,0,0,0,0,0,150,14,4,60,15,4,150,5,2,12,7,725,2,9,2,1,1,8,5,2,0,0,1,0,0,0,0,1,0,3,2,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,95
53.7355,-116.3943,"DE4-003-77","E","4",77,3,2,"06",12,55,17,5,1,1,0,14,4,9,NA,4,0,0,0,0,0,1,0,187,18,4,190,18,4,2,1,1,1,2,2,2,0,3,1,1,8,3,2,8,1,1,1,0,0,0,0,0,1,2,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
53.5446,-117.1274,"DE4-004-77","E","4",77,4,2,"00",2,53,22,5,1,1,4,30,7,9,NA,4,13,0,0,0,0,0,0,132,23,4,146,23,4,12,1,1,3,22,382,2,9,1,1,1,7,10,2,7,8,2,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53.5591,-117.1765,"DE4-005-77","E","4",77,5,1,"00",9,53,22,5,1,4,4,30,1,9,NA,4,15,0,0,0,0,0,0,131,23,4,146,23,4,14,1,1,7,1,48,2,0,7,1,1,7,10,2,7,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
53.5591,-116.0705,"DE4-006-77","E","4",77,6,4,"00",12,53,15,5,1,4,2,5,1,7,NA,1,0,0,0,0,0,1,0,147,24,4,149,24,4,2,1,1,1,77,1855,2,9,3,1,1,0,10,1,19,10,3,0,0,0,0,0,0,21,1,1,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,349
53.7137,-116.221,"DE4-007-77","E","4",77,7,2,"15",36,54,16,5,1,4,2,5,1,5,NA,1,20,0,0,0,0,0,0,145,25,4,167,25,4,22,1,2,8,27,1885,2,9,3,1,1,4,20,2,20,24,2,0,0,0,0,0,0,18,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,213
53.8736,-116.0721,"DE4-008-77","E","4",77,8,3,"14",30,56,14,5,1,4,2,5,1,7,NA,1,65,0,0,0,0,0,0,140,26,4,145,26,4,5,7,7,25,25,2115,2,4,3,1,1,3,45,2,26,19,18,0,0,0,1,0,0,18,1,35,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,367
53.961,-115.9058,"DE4-009-77","E","4",77,9,1,"13",29,57,13,5,1,1,7,27,8,7,NA,1,38,0,0,0,0,0,0,170,2,5,162,3,5,237,1,5,12,1,1,2,0,0,2,2,0,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
54.1357,-116.1034,"DE4-010-77","E","4",77,10,6,"16",25,59,15,5,1,1,6,11,5,2,NA,0,0,0,0,0,0,1,0,70,13,6,100,13,6,30,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6373,-117.0442,"DE4-011-77","E","4",77,11,1,"12",4,54,21,5,1,1,1,1,0,4,NA,2,0,0,0,26,0,1,0,20,23,7,58,23,7,38,11,12,5,5,490,5,6,1,1,1,0,0,0,6,15,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306
53.8937,-117.0294,"DE4-012-77","E","4",77,12,1,"00",3,57,21,5,1,1,2,2,3,9,NA,1,49,0,0,0,0,0,0,175,5,8,178,5,8,3,2,1,13,1,10,0,0,0,1,1,0,0,0,7,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
